"DateTime";"Instagram[en]"
"2010-05-23 00:00:00";0
"2010-05-24 00:00:00";0
"2010-05-25 00:00:00";0
"2010-05-26 00:00:00";0
"2010-05-27 00:00:00";0
"2010-05-28 00:00:00";0
"2010-05-29 00:00:00";0
"2010-05-30 00:00:00";0
"2010-05-31 00:00:00";0
"2010-06-01 00:00:00";0
"2010-06-02 00:00:00";0
"2010-06-03 00:00:00";0
"2010-06-04 00:00:00";0
"2010-06-05 00:00:00";0
"2010-06-06 00:00:00";0
"2010-06-07 00:00:00";0
"2010-06-08 00:00:00";0
"2010-06-09 00:00:00";0
"2010-06-10 00:00:00";0
"2010-06-11 00:00:00";0
"2010-06-12 00:00:00";0
"2010-06-13 00:00:00";0
"2010-06-14 00:00:00";0
"2010-06-15 00:00:00";0
"2010-06-16 00:00:00";0
"2010-06-17 00:00:00";0
"2010-06-18 00:00:00";0
"2010-06-19 00:00:00";0
"2010-06-20 00:00:00";0
"2010-06-21 00:00:00";0
"2010-06-22 00:00:00";0
"2010-06-23 00:00:00";0
"2010-06-24 00:00:00";0
"2010-06-25 00:00:00";0
"2010-06-26 00:00:00";0
"2010-06-27 00:00:00";0
"2010-06-28 00:00:00";0
"2010-06-29 00:00:00";0
"2010-06-30 00:00:00";0
"2010-07-01 00:00:00";0
"2010-07-02 00:00:00";0
"2010-07-03 00:00:00";0
"2010-07-04 00:00:00";0
"2010-07-05 00:00:00";0
"2010-07-06 00:00:00";0
"2010-07-07 00:00:00";0
"2010-07-08 00:00:00";0
"2010-07-09 00:00:00";0
"2010-07-10 00:00:00";0
"2010-07-11 00:00:00";0
"2010-07-12 00:00:00";0
"2010-07-13 00:00:00";0
"2010-07-14 00:00:00";0
"2010-07-15 00:00:00";0
"2010-07-16 00:00:00";0
"2010-07-17 00:00:00";0
"2010-07-18 00:00:00";0
"2010-07-19 00:00:00";0
"2010-07-20 00:00:00";0
"2010-07-21 00:00:00";0
"2010-07-22 00:00:00";0
"2010-07-23 00:00:00";0
"2010-07-24 00:00:00";0
"2010-07-25 00:00:00";0
"2010-07-26 00:00:00";0
"2010-07-27 00:00:00";0
"2010-07-28 00:00:00";0
"2010-07-29 00:00:00";0
"2010-07-30 00:00:00";0
"2010-07-31 00:00:00";0
"2010-08-01 00:00:00";0
"2010-08-02 00:00:00";0
"2010-08-03 00:00:00";0
"2010-08-04 00:00:00";0
"2010-08-05 00:00:00";0
"2010-08-06 00:00:00";0
"2010-08-07 00:00:00";0
"2010-08-08 00:00:00";0
"2010-08-09 00:00:00";0
"2010-08-10 00:00:00";0
"2010-08-11 00:00:00";0
"2010-08-12 00:00:00";0
"2010-08-13 00:00:00";0
"2010-08-14 00:00:00";0
"2010-08-15 00:00:00";0
"2010-08-16 00:00:00";0
"2010-08-17 00:00:00";0
"2010-08-18 00:00:00";0
"2010-08-19 00:00:00";0
"2010-08-20 00:00:00";0
"2010-08-21 00:00:00";0
"2010-08-22 00:00:00";0
"2010-08-23 00:00:00";0
"2010-08-24 00:00:00";0
"2010-08-25 00:00:00";0
"2010-08-26 00:00:00";0
"2010-08-27 00:00:00";0
"2010-08-28 00:00:00";0
"2010-08-29 00:00:00";0
"2010-08-30 00:00:00";0
"2010-08-31 00:00:00";0
"2010-09-01 00:00:00";0
"2010-09-02 00:00:00";0
"2010-09-03 00:00:00";0
"2010-09-04 00:00:00";0
"2010-09-05 00:00:00";0
"2010-09-06 00:00:00";0
"2010-09-07 00:00:00";0
"2010-09-08 00:00:00";0
"2010-09-09 00:00:00";0
"2010-09-10 00:00:00";0
"2010-09-11 00:00:00";0
"2010-09-12 00:00:00";0
"2010-09-13 00:00:00";0
"2010-09-14 00:00:00";0
"2010-09-15 00:00:00";0
"2010-09-16 00:00:00";0
"2010-09-17 00:00:00";0
"2010-09-18 00:00:00";0
"2010-09-19 00:00:00";0
"2010-09-20 00:00:00";0
"2010-09-21 00:00:00";0
"2010-09-22 00:00:00";0
"2010-09-23 00:00:00";0
"2010-09-24 00:00:00";0
"2010-09-25 00:00:00";0
"2010-09-26 00:00:00";0
"2010-09-27 00:00:00";0
"2010-09-28 00:00:00";0
"2010-09-29 00:00:00";0
"2010-09-30 00:00:00";0
"2010-10-01 00:00:00";0
"2010-10-02 00:00:00";0
"2010-10-03 00:00:00";0
"2010-10-04 00:00:00";0
"2010-10-05 00:00:00";0
"2010-10-06 00:00:00";0
"2010-10-07 00:00:00";0
"2010-10-08 00:00:00";0
"2010-10-09 00:00:00";0
"2010-10-10 00:00:00";0
"2010-10-11 00:00:00";1
"2010-10-12 00:00:00";0
"2010-10-13 00:00:00";0
"2010-10-14 00:00:00";2
"2010-10-15 00:00:00";0
"2010-10-16 00:00:00";0
"2010-10-17 00:00:00";1
"2010-10-18 00:00:00";1
"2010-10-19 00:00:00";0
"2010-10-20 00:00:00";0
"2010-10-21 00:00:00";0
"2010-10-22 00:00:00";0
"2010-10-23 00:00:00";1
"2010-10-24 00:00:00";0
"2010-10-25 00:00:00";3
"2010-10-26 00:00:00";0
"2010-10-27 00:00:00";0
"2010-10-28 00:00:00";1
"2010-10-29 00:00:00";1
"2010-10-30 00:00:00";0
"2010-10-31 00:00:00";0
"2010-11-01 00:00:00";0
"2010-11-02 00:00:00";1
"2010-11-03 00:00:00";1
"2010-11-04 00:00:00";1
"2010-11-05 00:00:00";1
"2010-11-06 00:00:00";1
"2010-11-07 00:00:00";1
"2010-11-08 00:00:00";2
"2010-11-09 00:00:00";0
"2010-11-10 00:00:00";2
"2010-11-11 00:00:00";0
"2010-11-12 00:00:00";2
"2010-11-13 00:00:00";2
"2010-11-14 00:00:00";0
"2010-11-15 00:00:00";2
"2010-11-16 00:00:00";0
"2010-11-17 00:00:00";0
"2010-11-18 00:00:00";1
"2010-11-19 00:00:00";0
"2010-11-20 00:00:00";0
"2010-11-21 00:00:00";0
"2010-11-22 00:00:00";2
"2010-11-23 00:00:00";0
"2010-11-24 00:00:00";1
"2010-11-25 00:00:00";0
"2010-11-26 00:00:00";1
"2010-11-27 00:00:00";0
"2010-11-28 00:00:00";0
"2010-11-29 00:00:00";1
"2010-11-30 00:00:00";3
"2010-12-01 00:00:00";4
"2010-12-02 00:00:00";5
"2010-12-03 00:00:00";1
"2010-12-04 00:00:00";3
"2010-12-05 00:00:00";5
"2010-12-06 00:00:00";2
"2010-12-07 00:00:00";5
"2010-12-08 00:00:00";2
"2010-12-09 00:00:00";6
"2010-12-10 00:00:00";2
"2010-12-11 00:00:00";4
"2010-12-12 00:00:00";1
"2010-12-13 00:00:00";6
"2010-12-14 00:00:00";4
"2010-12-15 00:00:00";2
"2010-12-16 00:00:00";1
"2010-12-17 00:00:00";3
"2010-12-18 00:00:00";2
"2010-12-19 00:00:00";3
"2010-12-20 00:00:00";6
"2010-12-21 00:00:00";8
"2010-12-22 00:00:00";3
"2010-12-23 00:00:00";0
"2010-12-24 00:00:00";0
"2010-12-25 00:00:00";1
"2010-12-26 00:00:00";6
"2010-12-27 00:00:00";6
"2010-12-28 00:00:00";2
"2010-12-29 00:00:00";9
"2010-12-30 00:00:00";6
"2010-12-31 00:00:00";4
"2011-01-01 00:00:00";12
"2011-01-02 00:00:00";3
"2011-01-03 00:00:00";4
"2011-01-04 00:00:00";3
"2011-01-05 00:00:00";8
"2011-01-06 00:00:00";6
"2011-01-07 00:00:00";5
"2011-01-08 00:00:00";4
"2011-01-09 00:00:00";6
"2011-01-10 00:00:00";1
"2011-01-11 00:00:00";4
"2011-01-12 00:00:00";1
"2011-01-13 00:00:00";2
"2011-01-14 00:00:00";4
"2011-01-15 00:00:00";9
"2011-01-16 00:00:00";8
"2011-01-17 00:00:00";4
"2011-01-18 00:00:00";5
"2011-01-19 00:00:00";9
"2011-01-20 00:00:00";5
"2011-01-21 00:00:00";4
"2011-01-22 00:00:00";1
"2011-01-23 00:00:00";4
"2011-01-24 00:00:00";7
"2011-01-25 00:00:00";5
"2011-01-26 00:00:00";1
"2011-01-27 00:00:00";13
"2011-01-28 00:00:00";6
"2011-01-29 00:00:00";10
"2011-01-30 00:00:00";4
"2011-01-31 00:00:00";9
"2011-02-01 00:00:00";9
"2011-02-02 00:00:00";7
"2011-02-03 00:00:00";9
"2011-02-04 00:00:00";7
"2011-02-05 00:00:00";5
"2011-02-06 00:00:00";7
"2011-02-07 00:00:00";4
"2011-02-08 00:00:00";4
"2011-02-09 00:00:00";5
"2011-02-10 00:00:00";10
"2011-02-11 00:00:00";12
"2011-02-12 00:00:00";10
"2011-02-13 00:00:00";12
"2011-02-14 00:00:00";7
"2011-02-15 00:00:00";14
"2011-02-16 00:00:00";2
"2011-02-17 00:00:00";10
"2011-02-18 00:00:00";14
"2011-02-19 00:00:00";13
"2011-02-20 00:00:00";10
"2011-02-21 00:00:00";15
"2011-02-22 00:00:00";7
"2011-02-23 00:00:00";13
"2011-02-24 00:00:00";9
"2011-02-25 00:00:00";11
"2011-02-26 00:00:00";13
"2011-02-27 00:00:00";6
"2011-02-28 00:00:00";9
"2011-03-01 00:00:00";8
"2011-03-02 00:00:00";13
"2011-03-03 00:00:00";5
"2011-03-04 00:00:00";10
"2011-03-05 00:00:00";2
"2011-03-06 00:00:00";11
"2011-03-07 00:00:00";12
"2011-03-08 00:00:00";19
"2011-03-09 00:00:00";6
"2011-03-10 00:00:00";7
"2011-03-11 00:00:00";6
"2011-03-12 00:00:00";8
"2011-03-13 00:00:00";11
"2011-03-14 00:00:00";4
"2011-03-15 00:00:00";7
"2011-03-16 00:00:00";10
"2011-03-17 00:00:00";10
"2011-03-18 00:00:00";25
"2011-03-19 00:00:00";36
"2011-03-20 00:00:00";39
"2011-03-21 00:00:00";45
"2011-03-22 00:00:00";40
"2011-03-23 00:00:00";39
"2011-03-24 00:00:00";37
"2011-03-25 00:00:00";36
"2011-03-26 00:00:00";22
"2011-03-27 00:00:00";21
"2011-03-28 00:00:00";57
"2011-03-29 00:00:00";44
"2011-03-30 00:00:00";9
"2011-03-31 00:00:00";18
"2011-04-01 00:00:00";8
"2011-04-02 00:00:00";9
"2011-04-03 00:00:00";7
"2011-04-04 00:00:00";4
"2011-04-05 00:00:00";11
"2011-04-06 00:00:00";14
"2011-04-07 00:00:00";6
"2011-04-08 00:00:00";17
"2011-04-09 00:00:00";12
"2011-04-10 00:00:00";9
"2011-04-11 00:00:00";11
"2011-04-12 00:00:00";9
"2011-04-13 00:00:00";5
"2011-04-14 00:00:00";8
"2011-04-15 00:00:00";9
"2011-04-16 00:00:00";10
"2011-04-17 00:00:00";14
"2011-04-18 00:00:00";6
"2011-04-19 00:00:00";12
"2011-04-20 00:00:00";8
"2011-04-21 00:00:00";16
"2011-04-22 00:00:00";4
"2011-04-23 00:00:00";7
"2011-04-24 00:00:00";16
"2011-04-25 00:00:00";49
"2011-04-26 00:00:00";109
"2011-04-27 00:00:00";103
"2011-04-28 00:00:00";85
"2011-04-29 00:00:00";88
"2011-04-30 00:00:00";63
"2011-05-01 00:00:00";86
"2011-05-02 00:00:00";80
"2011-05-03 00:00:00";103
"2011-05-04 00:00:00";90
"2011-05-05 00:00:00";83
"2011-05-06 00:00:00";103
"2011-05-07 00:00:00";76
"2011-05-08 00:00:00";101
"2011-05-09 00:00:00";128
"2011-05-10 00:00:00";153
"2011-05-11 00:00:00";117
"2011-05-12 00:00:00";109
"2011-05-13 00:00:00";87
"2011-05-14 00:00:00";84
"2011-05-15 00:00:00";103
"2011-05-16 00:00:00";118
"2011-05-17 00:00:00";140
"2011-05-18 00:00:00";120
"2011-05-19 00:00:00";127
"2011-05-20 00:00:00";169
"2011-05-21 00:00:00";100
"2011-05-22 00:00:00";133
"2011-05-23 00:00:00";141
"2011-05-24 00:00:00";256
"2011-05-25 00:00:00";265
"2011-05-26 00:00:00";209
"2011-05-27 00:00:00";154
"2011-05-28 00:00:00";129
"2011-05-29 00:00:00";156
"2011-05-30 00:00:00";168
"2011-05-31 00:00:00";258
"2011-06-01 00:00:00";175
"2011-06-02 00:00:00";199
"2011-06-03 00:00:00";200
"2011-06-04 00:00:00";200
"2011-06-05 00:00:00";184
"2011-06-06 00:00:00";224
"2011-06-07 00:00:00";157
"2011-06-08 00:00:00";167
"2011-06-09 00:00:00";176
"2011-06-10 00:00:00";141
"2011-06-11 00:00:00";132
"2011-06-12 00:00:00";162
"2011-06-13 00:00:00";214
"2011-06-14 00:00:00";394
"2011-06-15 00:00:00";353
"2011-06-16 00:00:00";290
"2011-06-17 00:00:00";268
"2011-06-18 00:00:00";188
"2011-06-19 00:00:00";625
"2011-06-20 00:00:00";357
"2011-06-21 00:00:00";271
"2011-06-22 00:00:00";232
"2011-06-23 00:00:00";193
"2011-06-24 00:00:00";262
"2011-06-25 00:00:00";194
"2011-06-26 00:00:00";180
"2011-06-27 00:00:00";254
"2011-06-28 00:00:00";262
"2011-06-29 00:00:00";218
"2011-06-30 00:00:00";178
"2011-07-01 00:00:00";262
"2011-07-02 00:00:00";181
"2011-07-03 00:00:00";206
"2011-07-04 00:00:00";265
"2011-07-05 00:00:00";284
"2011-07-06 00:00:00";340
"2011-07-07 00:00:00";244
"2011-07-08 00:00:00";254
"2011-07-09 00:00:00";213
"2011-07-10 00:00:00";244
"2011-07-11 00:00:00";281
"2011-07-12 00:00:00";235
"2011-07-13 00:00:00";286
"2011-07-14 00:00:00";264
"2011-07-15 00:00:00";260
"2011-07-16 00:00:00";227
"2011-07-17 00:00:00";237
"2011-07-18 00:00:00";309
"2011-07-19 00:00:00";281
"2011-07-20 00:00:00";273
"2011-07-21 00:00:00";328
"2011-07-22 00:00:00";508
"2011-07-23 00:00:00";300
"2011-07-24 00:00:00";315
"2011-07-25 00:00:00";362
"2011-07-26 00:00:00";293
"2011-07-27 00:00:00";275
"2011-07-28 00:00:00";302
"2011-07-29 00:00:00";262
"2011-07-30 00:00:00";242
"2011-07-31 00:00:00";257
"2011-08-01 00:00:00";562
"2011-08-02 00:00:00";576
"2011-08-03 00:00:00";657
"2011-08-04 00:00:00";689
"2011-08-05 00:00:00";447
"2011-08-06 00:00:00";359
"2011-08-07 00:00:00";400
"2011-08-08 00:00:00";463
"2011-08-09 00:00:00";451
"2011-08-10 00:00:00";416
"2011-08-11 00:00:00";417
"2011-08-12 00:00:00";447
"2011-08-13 00:00:00";367
"2011-08-14 00:00:00";388
"2011-08-15 00:00:00";414
"2011-08-16 00:00:00";491
"2011-08-17 00:00:00";434
"2011-08-18 00:00:00";397
"2011-08-19 00:00:00";388
"2011-08-20 00:00:00";300
"2011-08-21 00:00:00";394
"2011-08-22 00:00:00";401
"2011-08-23 00:00:00";394
"2011-08-24 00:00:00";302
"2011-08-25 00:00:00";679
"2011-08-26 00:00:00";529
"2011-08-27 00:00:00";400
"2011-08-28 00:00:00";400
"2011-08-29 00:00:00";406
"2011-08-30 00:00:00";376
"2011-08-31 00:00:00";343
"2011-09-01 00:00:00";401
"2011-09-02 00:00:00";422
"2011-09-03 00:00:00";439
"2011-09-04 00:00:00";397
"2011-09-05 00:00:00";468
"2011-09-06 00:00:00";526
"2011-09-07 00:00:00";566
"2011-09-08 00:00:00";506
"2011-09-09 00:00:00";563
"2011-09-10 00:00:00";443
"2011-09-11 00:00:00";388
"2011-09-12 00:00:00";382
"2011-09-13 00:00:00";369
"2011-09-14 00:00:00";618
"2011-09-15 00:00:00";750
"2011-09-16 00:00:00";549
"2011-09-17 00:00:00";477
"2011-09-18 00:00:00";462
"2011-09-19 00:00:00";650
"2011-09-20 00:00:00";1044
"2011-09-21 00:00:00";1062
"2011-09-22 00:00:00";753
"2011-09-23 00:00:00";731
"2011-09-24 00:00:00";651
"2011-09-25 00:00:00";697
"2011-09-26 00:00:00";749
"2011-09-27 00:00:00";793
"2011-09-28 00:00:00";683
"2011-09-29 00:00:00";676
"2011-09-30 00:00:00";676
"2011-10-01 00:00:00";666
"2011-10-02 00:00:00";618
"2011-10-03 00:00:00";781
"2011-10-04 00:00:00";806
"2011-10-05 00:00:00";837
"2011-10-06 00:00:00";937
"2011-10-07 00:00:00";762
"2011-10-08 00:00:00";582
"2011-10-09 00:00:00";728
"2011-10-10 00:00:00";803
"2011-10-11 00:00:00";786
"2011-10-12 00:00:00";708
"2011-10-13 00:00:00";787
"2011-10-14 00:00:00";760
"2011-10-15 00:00:00";645
"2011-10-16 00:00:00";777
"2011-10-17 00:00:00";923
"2011-10-18 00:00:00";958
"2011-10-19 00:00:00";1111
"2011-10-20 00:00:00";949
"2011-10-21 00:00:00";1061
"2011-10-22 00:00:00";690
"2011-10-23 00:00:00";870
"2011-10-24 00:00:00";1033
"2011-10-25 00:00:00";917
"2011-10-26 00:00:00";1120
"2011-10-27 00:00:00";1025
"2011-10-28 00:00:00";905
"2011-10-29 00:00:00";784
"2011-10-30 00:00:00";941
"2011-10-31 00:00:00";1057
"2011-11-01 00:00:00";1111
"2011-11-02 00:00:00";1090
"2011-11-03 00:00:00";888
"2011-11-04 00:00:00";918
"2011-11-05 00:00:00";802
"2011-11-06 00:00:00";1057
"2011-11-07 00:00:00";1301
"2011-11-08 00:00:00";1084
"2011-11-09 00:00:00";1009
"2011-11-10 00:00:00";984
"2011-11-11 00:00:00";924
"2011-11-12 00:00:00";929
"2011-11-13 00:00:00";998
"2011-11-14 00:00:00";1086
"2011-11-15 00:00:00";974
"2011-11-16 00:00:00";904
"2011-11-17 00:00:00";915
"2011-11-18 00:00:00";855
"2011-11-19 00:00:00";983
"2011-11-20 00:00:00";1164
"2011-11-21 00:00:00";1183
"2011-11-22 00:00:00";1159
"2011-11-23 00:00:00";1076
"2011-11-24 00:00:00";994
"2011-11-25 00:00:00";1050
"2011-11-26 00:00:00";1078
"2011-11-27 00:00:00";1281
"2011-11-28 00:00:00";1750
"2011-11-29 00:00:00";1639
"2011-11-30 00:00:00";1575
"2011-12-01 00:00:00";1553
"2011-12-02 00:00:00";1588
"2011-12-03 00:00:00";1327
"2011-12-04 00:00:00";1516
"2011-12-05 00:00:00";1356
"2011-12-06 00:00:00";2576
"2011-12-07 00:00:00";2234
"2011-12-08 00:00:00";4151
"2011-12-09 00:00:00";2712
"2011-12-10 00:00:00";1764
"2011-12-11 00:00:00";2003
"2011-12-12 00:00:00";2125
"2011-12-13 00:00:00";1825
"2011-12-14 00:00:00";1789
"2011-12-15 00:00:00";1635
"2011-12-16 00:00:00";1699
"2011-12-17 00:00:00";1639
"2011-12-18 00:00:00";1868
"2011-12-19 00:00:00";2008
"2011-12-20 00:00:00";1956
"2011-12-21 00:00:00";1953
"2011-12-22 00:00:00";1799
"2011-12-23 00:00:00";90
"2011-12-24 00:00:00";0
"2011-12-25 00:00:00";0
"2011-12-26 00:00:00";974
"2011-12-27 00:00:00";2367
"2011-12-28 00:00:00";1975
"2011-12-29 00:00:00";2107
"2011-12-30 00:00:00";2149
"2011-12-31 00:00:00";1709
"2012-01-01 00:00:00";1713
"2012-01-02 00:00:00";2515
"2012-01-03 00:00:00";2596
"2012-01-04 00:00:00";3447
"2012-01-05 00:00:00";3196
"2012-01-06 00:00:00";3013
"2012-01-07 00:00:00";2533
"2012-01-08 00:00:00";3314
"2012-01-09 00:00:00";3279
"2012-01-10 00:00:00";3066
"2012-01-11 00:00:00";3002
"2012-01-12 00:00:00";3026
"2012-01-13 00:00:00";2655
"2012-01-14 00:00:00";3318
"2012-01-15 00:00:00";3319
"2012-01-16 00:00:00";3328
"2012-01-17 00:00:00";3984
"2012-01-18 00:00:00";3281
"2012-01-19 00:00:00";3147
"2012-01-20 00:00:00";3355
"2012-01-21 00:00:00";3396
"2012-01-22 00:00:00";3629
"2012-01-23 00:00:00";3385
"2012-01-24 00:00:00";3684
"2012-01-25 00:00:00";4342
"2012-01-26 00:00:00";3848
"2012-01-27 00:00:00";3531
"2012-01-28 00:00:00";3119
"2012-01-29 00:00:00";3361
"2012-01-30 00:00:00";3805
"2012-01-31 00:00:00";3591
"2012-02-01 00:00:00";3692
"2012-02-02 00:00:00";3913
"2012-02-03 00:00:00";3509
"2012-02-04 00:00:00";3262
"2012-02-05 00:00:00";4459
"2012-02-06 00:00:00";7589
"2012-02-07 00:00:00";7253
"2012-02-08 00:00:00";7377
"2012-02-09 00:00:00";5535
"2012-02-10 00:00:00";6520
"2012-02-11 00:00:00";6589
"2012-02-12 00:00:00";6259
"2012-02-13 00:00:00";5627
"2012-02-14 00:00:00";4247
"2012-02-15 00:00:00";4157
"2012-02-16 00:00:00";4162
"2012-02-17 00:00:00";4054
"2012-02-18 00:00:00";4143
"2012-02-19 00:00:00";4868
"2012-02-20 00:00:00";5883
"2012-02-21 00:00:00";5761
"2012-02-22 00:00:00";4631
"2012-02-23 00:00:00";4765
"2012-02-24 00:00:00";4481
"2012-02-25 00:00:00";4314
"2012-02-26 00:00:00";4907
"2012-02-27 00:00:00";4929
"2012-02-28 00:00:00";4228
"2012-02-29 00:00:00";4585
"2012-03-01 00:00:00";4278
"2012-03-02 00:00:00";4254
"2012-03-03 00:00:00";4283
"2012-03-04 00:00:00";5178
"2012-03-05 00:00:00";5560
"2012-03-06 00:00:00";5029
"2012-03-07 00:00:00";4484
"2012-03-08 00:00:00";3904
"2012-03-09 00:00:00";4264
"2012-03-10 00:00:00";3691
"2012-03-11 00:00:00";4209
"2012-03-12 00:00:00";13821
"2012-03-13 00:00:00";6286
"2012-03-14 00:00:00";3834
"2012-03-15 00:00:00";3611
"2012-03-16 00:00:00";3244
"2012-03-17 00:00:00";2783
"2012-03-18 00:00:00";5989
"2012-03-19 00:00:00";5432
"2012-03-20 00:00:00";4145
"2012-03-21 00:00:00";3849
"2012-03-22 00:00:00";3579
"2012-03-23 00:00:00";3711
"2012-03-24 00:00:00";3426
"2012-03-25 00:00:00";7774
"2012-03-26 00:00:00";7234
"2012-03-27 00:00:00";4171
"2012-03-28 00:00:00";3982
"2012-03-29 00:00:00";3927
"2012-03-30 00:00:00";3764
"2012-03-31 00:00:00";2813
"2012-04-01 00:00:00";3043
"2012-04-02 00:00:00";3704
"2012-04-03 00:00:00";12940
"2012-04-04 00:00:00";22828
"2012-04-05 00:00:00";15101
"2012-04-06 00:00:00";11202
"2012-04-07 00:00:00";8819
"2012-04-08 00:00:00";8092
"2012-04-09 00:00:00";130091
"2012-04-10 00:00:00";151815
"2012-04-11 00:00:00";62493
"2012-04-12 00:00:00";41417
"2012-04-13 00:00:00";27453
"2012-04-14 00:00:00";21392
"2012-04-15 00:00:00";25902
"2012-04-16 00:00:00";27973
"2012-04-17 00:00:00";29008
"2012-04-18 00:00:00";28149
"2012-04-19 00:00:00";23770
"2012-04-20 00:00:00";17987
"2012-04-21 00:00:00";14811
"2012-04-22 00:00:00";14774
"2012-04-23 00:00:00";16970
"2012-04-24 00:00:00";14755
"2012-04-25 00:00:00";14023
"2012-04-26 00:00:00";13220
"2012-04-27 00:00:00";11545
"2012-04-28 00:00:00";10025
"2012-04-29 00:00:00";11183
"2012-04-30 00:00:00";12111
"2012-05-01 00:00:00";13081
"2012-05-02 00:00:00";13458
"2012-05-03 00:00:00";12522
"2012-05-04 00:00:00";10729
"2012-05-05 00:00:00";9927
"2012-05-06 00:00:00";12613
"2012-05-07 00:00:00";13831
"2012-05-08 00:00:00";12606
"2012-05-09 00:00:00";12186
"2012-05-10 00:00:00";12735
"2012-05-11 00:00:00";12573
"2012-05-12 00:00:00";10949
"2012-05-13 00:00:00";13272
"2012-05-14 00:00:00";12768
"2012-05-15 00:00:00";13387
"2012-05-16 00:00:00";13012
"2012-05-17 00:00:00";12134
"2012-05-18 00:00:00";15498
"2012-05-19 00:00:00";14752
"2012-05-20 00:00:00";16098
"2012-05-21 00:00:00";16238
"2012-05-22 00:00:00";14729
"2012-05-23 00:00:00";13264
"2012-05-24 00:00:00";12026
"2012-05-25 00:00:00";14349
"2012-05-26 00:00:00";11972
"2012-05-27 00:00:00";11936
"2012-05-28 00:00:00";14214
"2012-05-29 00:00:00";14522
"2012-05-30 00:00:00";15153
"2012-05-31 00:00:00";13641
"2012-06-01 00:00:00";12675
"2012-06-02 00:00:00";11478
"2012-06-03 00:00:00";12965
"2012-06-04 00:00:00";12131
"2012-06-05 00:00:00";11486
"2012-06-06 00:00:00";11936
"2012-06-07 00:00:00";10938
"2012-06-08 00:00:00";10840
"2012-06-09 00:00:00";9893
"2012-06-10 00:00:00";11112
"2012-06-11 00:00:00";11838
"2012-06-12 00:00:00";10871
"2012-06-13 00:00:00";9516
"2012-06-14 00:00:00";9789
"2012-06-15 00:00:00";9107
"2012-06-16 00:00:00";8182
"2012-06-17 00:00:00";8822
"2012-06-18 00:00:00";9775
"2012-06-19 00:00:00";9769
"2012-06-20 00:00:00";9345
"2012-06-21 00:00:00";9834
"2012-06-22 00:00:00";8228
"2012-06-23 00:00:00";7570
"2012-06-24 00:00:00";8144
"2012-06-25 00:00:00";8908
"2012-06-26 00:00:00";9252
"2012-06-27 00:00:00";8528
"2012-06-28 00:00:00";7822
"2012-06-29 00:00:00";7075
"2012-06-30 00:00:00";18541
"2012-07-01 00:00:00";12491
"2012-07-02 00:00:00";11224
"2012-07-03 00:00:00";9638
"2012-07-04 00:00:00";8058
"2012-07-05 00:00:00";9296
"2012-07-06 00:00:00";7754
"2012-07-07 00:00:00";7449
"2012-07-08 00:00:00";8222
"2012-07-09 00:00:00";9165
"2012-07-10 00:00:00";8975
"2012-07-11 00:00:00";8171
"2012-07-12 00:00:00";8106
"2012-07-13 00:00:00";7648
"2012-07-14 00:00:00";6899
"2012-07-15 00:00:00";7989
"2012-07-16 00:00:00";9120
"2012-07-17 00:00:00";9514
"2012-07-18 00:00:00";9385
"2012-07-19 00:00:00";9641
"2012-07-20 00:00:00";9059
"2012-07-21 00:00:00";7532
"2012-07-22 00:00:00";8100
"2012-07-23 00:00:00";9940
"2012-07-24 00:00:00";9842
"2012-07-25 00:00:00";9622
"2012-07-26 00:00:00";9922
"2012-07-27 00:00:00";9771
"2012-07-28 00:00:00";7690
"2012-07-29 00:00:00";9135
"2012-07-30 00:00:00";9996
"2012-07-31 00:00:00";9513
"2012-08-01 00:00:00";9117
"2012-08-02 00:00:00";9394
"2012-08-03 00:00:00";8881
"2012-08-04 00:00:00";8219
"2012-08-05 00:00:00";9246
"2012-08-06 00:00:00";9270
"2012-08-07 00:00:00";10120
"2012-08-08 00:00:00";9587
"2012-08-09 00:00:00";10157
"2012-08-10 00:00:00";9377
"2012-08-11 00:00:00";8176
"2012-08-12 00:00:00";8832
"2012-08-13 00:00:00";9799
"2012-08-14 00:00:00";10930
"2012-08-15 00:00:00";13019
"2012-08-16 00:00:00";14461
"2012-08-17 00:00:00";11400
"2012-08-18 00:00:00";10425
"2012-08-19 00:00:00";10169
"2012-08-20 00:00:00";12577
"2012-08-21 00:00:00";12521
"2012-08-22 00:00:00";11057
"2012-08-23 00:00:00";11727
"2012-08-24 00:00:00";9311
"2012-08-25 00:00:00";8628
"2012-08-26 00:00:00";9876
"2012-08-27 00:00:00";10083
"2012-08-28 00:00:00";10179
"2012-08-29 00:00:00";9111
"2012-08-30 00:00:00";8969
"2012-08-31 00:00:00";9014
"2012-09-01 00:00:00";10487
"2012-09-02 00:00:00";10873
"2012-09-03 00:00:00";11222
"2012-09-04 00:00:00";10673
"2012-09-05 00:00:00";11215
"2012-09-06 00:00:00";9977
"2012-09-07 00:00:00";10109
"2012-09-08 00:00:00";9840
"2012-09-09 00:00:00";10385
"2012-09-10 00:00:00";10424
"2012-09-11 00:00:00";10021
"2012-09-12 00:00:00";11082
"2012-09-13 00:00:00";9682
"2012-09-14 00:00:00";9262
"2012-09-15 00:00:00";8397
"2012-09-16 00:00:00";9076
"2012-09-17 00:00:00";9273
"2012-09-18 00:00:00";9589
"2012-09-19 00:00:00";9227
"2012-09-20 00:00:00";8076
"2012-09-21 00:00:00";6348
"2012-09-22 00:00:00";8114
